CharityAddress,CharityAreaOfBenefit,CharityAreaOfOperation,CharityId,CharityName,Complete,Created,Description,DonationCount,DonationDetailCount,Donations,Link,MostRecentDonation,Raised,Target,Title
,,,1190053,"Prestatyn and Meliden Foodbank",True,2021-02-23,"The foodbank was there when we really needed it, it was an absolute lifeline.

We dont think anyone in our community should have to face going hungry. Thats why we provide three days nutritionally balanced emergency food and support to local people who are referred to us in crisis. We are part of a nationwide network of foodbanks, supported by The Trussell Trust, working to combat poverty and hunger across the UK.",0,0,,https://www.justgiving.com/amy-dean3,,0,0,"Prestatyn & Meliden Foodbank"
,,,1110522,"The Trussell Trust",False,2020-03-25,"Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.

As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange",10,10,"2020-04-04 10/2020-04-02 10/2020-03-29 30/2020-03-29 50/2020-03-27 10/2020-03-27 10/2020-03-26 10/2020-03-25 20",https://www.justgiving.com/Helen-Bennett34,2020-04-07,205,100,"Local foodbanks"
,,,1110522,"The Trussell Trust",False,2020-03-19,"<p>There has never been a more important time to support each other. &nbsp;</p><p><span>What we are all witnessing on the news and in our local community is more than any of us are able to process or comprehend.</span></p><p><span>There are going to be hard times ahead for everyone, supermarket shelves are emptying as soon as they are filled. &nbsp;</span><span>Foodbanks are a lifeline for many people already and need our support at this time, not only to continue this much needed service but to prepare for what is to come. &nbsp;</span></p><p><span>Stay safe everyone and please give if you can!</span></p><p><br></p><p><br></p><p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",5,5,"2020-03-22 30/2020-03-22 10/2020-03-22 10/2020-03-20 20",https://www.justgiving.com/Kate-Welsh4,2020-03-22,100,5000,"Vale Foodbank"
,,,1097185,"DENS - Helping rebuild lives",True,2020-03-18,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",0,0,,https://www.justgiving.com/Martin-Chapman16,,0,0,"Martin's foodbank contribution"
,,,"214779 and in Scotland SC009359","The Salvation Army",False,2020-04-03,"<p></p><p>Thank you all&nbsp;<b>SO MUCH&nbsp;</b><span>for your giving over the past year. Together, you have raised&nbsp;</span><b>over £10,000&nbsp;</b><span>(with gift aid) for our work in the community during the pandemic.</span></p><p><span>As we start to hopefully see some light at the end of the Covid tunnel, we would be grateful if you could <b>direct future giving via our other JustGiving page (https://www.justgiving.com/fundraising/tsa-community-support-000465)</b>, which recognises the breadth of our work in the community which is ongoing and supports people affected by the impact of the pandemic and those whose needs are unrelated to it, but no less significant.</span><br></p><p></p><p>Thank you.</p>",165,165,"2021-05-05 20/2021-05-05 25/2021-04-23 80/2021-04-06 20/2021-03-24 75/2021-03-10 100/2021-03-10 50/2021-02-22 100/2021-02-22 50/2021-02-18 20/2021-02-08 20/2021-02-08 10/2021-02-07 10/2021-02-07 10/2021-02-07 10/2021-02-07 30/2021-02-07 100/2021-02-07 10/2021-02-07 10/2021-02-06 30/2021-02-06 5/2021-02-06 10/2021-02-06 10/2021-02-06 20/2021-02-05 30/2021-02-05 10/2021-02-05 10/2021-02-02 10/2021-02-01 10/2021-01-31 100/2021-01-27 30/2021-01-27 10/2021-01-23 10/2021-01-22 175/2021-01-22 50/2021-01-16 100/2021-01-13 5/2021-01-13 10/2021-01-13 10/2021-01-10 20/2021-01-08 20/2021-01-08 30/2021-01-06 50/2020-12-22 200/2020-12-22 100/2020-12-21 30/2020-12-20 5/2020-12-13 20/2020-12-07 20/2020-12-06 200/2020-12-05 50/2020-12-04 10/2020-12-04 10/2020-12-01 40/2020-11-30 30/2020-11-30 30/2020-11-30 50/2020-11-29 50/2020-11-26 50/2020-11-26 10/2020-11-25 200/2020-11-24 1990/2020-11-23 10/2020-11-23 100/2020-11-18 20/2020-11-17 10/2020-11-16 30/2020-10-29 30/2020-10-27 14/2020-10-27 50/2020-10-26 125/2020-10-23 50/2020-10-18 50/2020-10-14 50/2020-10-05 26/2020-10-04 40/2020-10-04 50/2020-10-04 30/2020-10-02 20/2020-10-02 50/2020-10-01 50/2020-09-30 20/2020-09-29 13/2020-09-29 5/2020-09-29 10/2020-09-29 20/2020-09-25 60/2020-09-19 100/2020-09-18 20/2020-09-17 20/2020-09-13 50/2020-09-12 30/2020-08-31 100/2020-08-30 30/2020-08-28 100/2020-08-26 50/2020-07-29 15/2020-06-12 100/2020-06-04 15/2020-05-31 50/2020-05-31 20/2020-05-29 40/2020-05-26 20/2020-05-24 20/2020-05-22 50/2020-05-14 30/2020-05-14 30/2020-05-02 50/2020-04-29 20/2020-04-28 10/2020-04-25 100/2020-04-22 70/2020-04-22 70/2020-04-22 50/2020-04-21 10/2020-04-21 100/2020-04-14 30/2020-04-12 30/2020-04-10 30/2020-04-08 30/2020-04-06 30/2020-04-04 30/2020-04-04 100/2020-04-04 10/2020-04-04 20/2020-04-03 30/2020-04-03 50/2020-04-03 100/2020-04-03 20/2020-04-03 20/2020-04-03 20/2020-04-03 10",https://www.justgiving.com/NewAddingtonSalvationArmy,2021-05-09,8922,0,"The Vine Foodbank"
,,,1110522,"The Trussell Trust",True,2020-04-03,"Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.

As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange",0,0,,https://www.justgiving.com/Adam-Jack-Pearson,,0,5000,"Adam Jack's The trussell  foodbank "
,,,1110522,"The Trussell Trust",True,2020-02-25,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",0,0,,https://www.justgiving.com/Mark-Henaghen,,0,0,"Mark's Foodbank Cycle"
,,,1110522,"The Trussell Trust",False,2020-11-06,"Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.

As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange",31,31,"2021-01-06 587/2020-12-18 25/2020-12-17 10/2020-12-16 5/2020-12-16 10/2020-12-16 30/2020-12-11 30/2020-12-11 10/2020-12-11 25/2020-12-11 10/2020-12-11 50/2020-12-11 10/2020-12-11 5/2020-12-08 10/2020-12-04 10/2020-12-03 10/2020-12-01 20/2020-11-30 50/2020-11-27 30/2020-11-27 20/2020-11-27 30/2020-11-27 20/2020-11-27 20/2020-11-27 10/2020-11-27 50/2020-11-27 10/2020-11-27 20/2020-11-27 25/2020-11-09 10/2020-11-06 20",https://www.justgiving.com/FoodbankNESFircroft,2021-01-06,1174,2000,"NES Fircroft Foodbank fundraiser"
,,,1161641,"Erdington Foodbank",True,2021-02-15,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",0,0,,https://www.justgiving.com/VegPledge,,0,1000,"Aman's #VegPledge for the FoodBank"
,,,1157921,"Hope Family Trust",False,2021-02-23,"<p>Thanks for taking the time to visit our JustGiving page.</p><p>Barking Foodbank was set up by the Hope Family Trust and The Trussell Trust in February 2012 to help tackle hunger in the London Borough of Barking and Dagenham. In March 2020, just before the UK went into lockdown 1.0, a member of the IIL team (Nicci Greenacre) began volunteering at her local site in Chadwell Heath.&nbsp;Barking Foodbank is now a Charity Partner of the IIL and we hope to raise awareness and much needed funds through our wellbeing, CPD, social &amp; networking programmes.</p><p>The full story on why we got involved, can be found here -&nbsp;https://www.iilondon.co.uk/home/about-us/news/introducing-barking-foodbank-iils-charity-partner-for-2021/</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",14,14,"2021-05-26 30/2021-05-07 100/2021-04-22 30/2021-04-07 20/2021-03-18 25/2021-03-17 30/2021-02-24 50/2021-02-24 30/2021-02-24 10/2021-02-24 100/2021-02-24 30/2021-02-24 20/2021-02-23 10",https://www.justgiving.com/InsuranceInstituteofLondon,2021-05-26,490,5000,"IIL supporting Barking Foodbank"
,,,1110522,"The Trussell Trust",True,2020-10-22,"Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.

As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange",0,0,,https://www.justgiving.com/JHfoodbank,,0,2950,"Jack 's Foodbank fundraiser "
,,,1124519,"Kerith Community Church",True,2017-08-09,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",0,0,,https://www.justgiving.com/Bracknell-Foodbank,,0,0,"Bracknell Foodbank"
,,,1110522,"The Trussell Trust",False,2016-11-07,"<p>On the 15th November 2016, I will commence a 24 hour fast in aid of the Trussell Trust. The rules are simple.</p><p>1) During this time, I can consume no food, only water, not even coffee!&nbsp;</p><p><span>2) I will stick to my regular routine as much as possible to show a spirit of solidarity with people living with food poverty, who have to carry on living their lives regardless of this insecurity.</span><br></p><p><span>3) I will narrate my experience by regularly updating my Twitter feed throughout the day to remain accountable to people who have kindly donated.</span></p><p>This effort is partly due to the benefits cap which comes into force today, 7th November 2016. The explicit aim of this policy is to 'incentivize' unemployed people into work [http://www.bbc.co.uk/news/business-37873922]. It is ideologically motivated, responding to the myth that being on benefits is a lifestyle choice, and will disproportionately affect single mothers and larger families as a result [http://www.independent.co.uk/news/uk/politics/families-set-to-lose-100-a-week-under-chilling-new-benefit-cap-theresa-may-george-osborne-a7401681.html]. According to the Institute for Fiscal Studies, savings made from this measure are likely to be offset by emergency hardship payments made to those struggling to pay their rent [http://www.telegraph.co.uk/news/2016/11/07/new-cap-on-benefit-payments-will-only-result-in-trivial-savings/].</p><p><span>My day of willingly foregoing food is nothing compared to the food insecurity and poverty that thousands of people are forced to undergo on a regular basis. The benefits cap will erode the physical and mental health of individuals and families, including those who are already suffering, and represents a shocking assault on human dignity. Clearly, food banks are not a whole solution to this issue. However, they can offer two powerful sustenances: food and hope.</span></p><p><span>If you decide not to donate to this page or are not able to at this time, please consider adding a couple of extra items to your weekly shop in future and donating them to your local food bank. Information on UK food banks and more on the Trussell Trust's activities can be found here:&nbsp;https://www.trusselltrust.org/</span></p><p><span>Thank you.</span></p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",26,0,,https://www.justgiving.com/Elizabeth-Turner9,,535,500,"Liz's Fast for Food Banks"
,,,1110522,"The Trussell Trust",False,2016-11-30,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",15,0,,https://www.justgiving.com/Brian-Conner1,,400,250,"Brocade Bracknell FoodBank"
,,,SC044248,"WD Community Foodshare",False,2021-03-11,"<p>Speaking to the foodshare centre they are exceptionally busy as many people's income has been affected. &nbsp;They are supporting people through these extremely tough times and doing an amazing job. Our JustGiving page will remain open so that we can support our local community throughout the year.&nbsp;</p><p>If you would prefer to give directly,the centre is taking donations of non-perishable foods, babies clothing, new toys. We will also keep you posted if any urgent appeals arise for specific foods they are short of.&nbsp;</p><p>Unit 21, Leven Valley Enterprise Centre, Castlehill Road,</p><p>Dumbarton, G82 5BN.</p><p>This year, more than ever, the foodbank needs our help.</p><p><br></p>",21,21,"2021-04-20 10/2021-03-29 20/2021-03-29 10/2021-03-25 20/2021-03-25 20/2021-03-25 10/2021-03-25 20/2021-03-25 30/2021-03-25 10/2021-03-22 10/2021-03-19 20/2021-03-17 10/2021-03-16 30/2021-03-12 10/2021-03-11 10/2021-03-11 10/2021-03-11 10/2021-03-11 40/2021-03-11 10/2021-03-11 10",https://www.justgiving.com/Aggrekofoodbankdonations,2021-04-20,330,0,"Aggreko's Foodbank Donations "
,,,1110522,"The Trussell Trust",False,2020-09-11,"Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.

As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange",30,30,"2020-11-25 10/2020-11-20 20/2020-11-20 10/2020-11-19 100/2020-11-16 10/2020-11-16 10/2020-11-13 10/2020-11-13 100/2020-11-13 25/2020-11-13 10/2020-11-13 5/2020-11-11 500/2020-10-14 30/2020-10-05 30/2020-10-05 10/2020-10-02 30/2020-09-17 10/2020-09-17 10/2020-09-17 5/2020-09-17 20/2020-09-17 10/2020-09-17 10/2020-09-17 10/2020-09-14 10/2020-09-14 10",https://www.justgiving.com/PharmaGenesis-Foodbank,2020-11-25,1095,500,"PharmaGenesis Foodbank"
