CharityAddress,CharityAreaOfBenefit,CharityAreaOfOperation,CharityId,CharityName,Complete,Created,Description,DonationCount,DonationDetailCount,Donations,Link,MostRecentDonation,Raised,Target,Title
,,,1110522,"The Trussell Trust",False,2019-11-28,"<div></div><div dir=""auto"">This festive season we’re building on the successes of the previous two years and raising money for the Trussell Trust — a brilliant charity that helps thousands of people in the UK feed their families in times of crisis via foodbanks. Last year, the Trussell Trust network gave out over 1.6 million three-day emergency food supplies to people in need, that’s a 19% increase on the previous financial year.</div><div dir=""auto""><br></div><div dir=""auto"">When we started raising money for the Trussell Trust in 2017, 13 million people were living below the poverty line. Two years on, this number has grown to 14 million. People are going hungry every day for a range of reasons, from benefit delays (due to a drastically underfunded switch to universal basic income) to receiving an unexpected bill on a low income. This number is growing for a multitude of reasons but the responsibility lies in the same place each time. Our current government is failing us.</div><div dir=""auto""><br></div><div dir=""auto"">Winter is always the busiest period for foodbanks, so we’d like your help to raise as much cash as possible. A tin of beans costs as little as 30p, so any donation you make however small or large will really help!</div><div dir=""auto""><br></div><div dir=""auto"">We wish that each year we wouldn't need to fundraise for this cause, it shouldn’t be down to the Trussell Trust (and many other similar organisations), there should be a system that supports and cares for people.</div><div dir=""auto""><br></div><div dir=""auto"">Please share this on all of your social platforms to help us achieve our goal. Then, on December the 12th please vote for a change — the right are failing us all, but most importantly, they're failing those who are in need of a social care system that works.</div><div dir=""auto""><br></div><div dir=""auto"">Thank you, we couldn’t do this without you!</div><div><br></div><div><div><div><div><font color=""#3a3a3a""></font></div></div></div></div>",74,74,"2020-10-25 15/2020-01-11 10/2019-12-24 15/2019-12-19 7/2019-12-19 10/2019-12-17 30/2019-12-16 10/2019-12-14 25/2019-12-14 20/2019-12-14 20/2019-12-14 20/2019-12-14 10/2019-12-13 20/2019-12-13 20/2019-12-12 10/2019-12-12 50/2019-12-11 20/2019-12-11 20/2019-12-11 20/2019-12-11 10/2019-12-10 10/2019-12-10 50/2019-12-10 10/2019-12-10 20/2019-12-10 20/2019-12-10 30/2019-12-09 20/2019-12-09 20/2019-12-07 20/2019-12-07 10/2019-12-06 25/2019-12-05 10/2019-12-05 5/2019-12-05 20/2019-12-03 20/2019-12-03 20/2019-12-03 5/2019-12-03 20/2019-12-02 25/2019-12-02 10/2019-12-01 20/2019-12-01 10/2019-11-30 15/2019-11-29 25/2019-11-29 10/2019-11-29 20/2019-11-29 40/2019-11-29 100/2019-11-29 10/2019-11-29 10/2019-11-29 20/2019-11-29 50/2019-11-29 10/2019-11-29 15/2019-11-29 20/2019-11-29 20/2019-11-29 20/2019-11-29 10/2019-11-29 20/2019-11-28 15/2019-11-28 30/2019-11-28 10/2019-11-28 10/2019-11-28 50",https://www.justgiving.com/Foodbank2019,2020-10-25,1522,1500,"Festive Food Bank Fundraiser 2019"
,,,1110522,"The Trussell Trust",True,2020-10-28,"Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.

As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange",18,18,"2020-10-30 20/2020-10-29 10/2020-10-29 10/2020-10-29 20/2020-10-28 10/2020-10-28 20/2020-10-28 20/2020-10-28 20/2020-10-28 50/2020-10-28 20/2020-10-28 10/2020-10-28 10/2020-10-28 10/2020-10-28 30/2020-10-28 10/2020-10-28 10/2020-10-28 10/2020-10-28 10",https://www.justgiving.com/Lizzie-Halliday,2020-10-30,300,500,"The Trussell Trust"
,,,1110522,"The Trussell Trust",True,2020-10-26,"Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.

As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange",1,1,"2020-10-26 10",https://www.justgiving.com/Juliana-MacAdams-Simmons2,2020-10-26,10,250,"Food Bank Donation"
,,,1145711,"The HSLT",True,2020-10-24,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",2,2,"2020-10-31 25/2020-10-31 50",https://www.justgiving.com/Ashikur-Rahman5,2020-10-31,75,5000,"Covid19 Food Bank"
,,,1110522,"The Trussell Trust",True,2020-10-26,"<p>In the UK more than 14 million people are living in poverty - including 4.5 million children. Since the outbreak of Covid-19, the situation has only escalated for millions of families. In light of the government's decision not to provide free school meals for children during the holidays, I thought I'd put together a Just Giving page to raise money for The Trussell Trust. Last year, food banks in this charity's network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of those went to children. Hopefully, by raising some money we can help to relieve some of the financial pressure that the school holidays bring.&nbsp;<span>There's no pressure to donate but any donation would be greatly appreciated!</span></p><p>All the best,&nbsp;</p><p>Charlie x</p>",2,2,"2020-10-26 10/2020-10-26 10",https://www.justgiving.com/Charlie-Dixon4,2020-10-26,20,50,"Food Bank Donation"
"ATRIUM, THE ORCHARD, WYLAM, NE41 8BS","NOT DEFINED","Throughout England",1136676,"Black Country Foodbank",False,2020-10-26,"<p>A year ago, I was the Labour Party's General Election candidate for Dudley South. During my campaign I talked to hundreds of local families, many of whom shared with me how difficult it is to make ends meet. One young mum, on a bitterly cold day, told me she only had 80p left on her electricity meter and another spoke about how much harder it is in school holidays when her kids aren't getting fed at school.&nbsp;</p><p>This was a year ago.</p><p>Since then, Coronavirus is pushing more families into poverty.</p><p>There are over 2,000 children in receipt of Free School Meals in Dudley South and many thousands more across the Black Country more widely. I would like to raise some funds to help the local food bank support them and their families this half-term and beyond.</p><p>Thank you for your support</p>",5,5,"2020-10-31 20/2020-10-27 20/2020-10-26 150/2020-10-26 30",https://www.justgiving.com/FoodforBlackCountryKids,2020-10-31,270,400,"Lucy's fundraising for the food bank"
,,,1170815,"Mental Health UK",True,2020-10-16,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",0,0,,https://www.justgiving.com/My-January-Pledge,,0,1150,"Commercial Banking "
,,,1153538,"Blackpool Food Bank",False,2020-10-24,"<p>Thanks for taking the time to visit my JustGiving page.</p><p>Donating through JustGiving is simple, fast and totally secure. Your details are safe with JustGiving - they'll never sell them on or send unwanted emails. Once you donate, they'll send your money directly to the charity. So it's the most efficient way to donate - saving time and cutting costs for the charity.</p>",22,22,"2020-10-31 10/2020-10-28 5/2020-10-28 10/2020-10-28 10/2020-10-28 30/2020-10-27 10/2020-10-26 10/2020-10-26 20/2020-10-25 5/2020-10-25 10/2020-10-25 10/2020-10-25 50/2020-10-25 100/2020-10-25 10/2020-10-25 5/2020-10-25 10/2020-10-24 50/2020-10-24 50/2020-10-24 10/2020-10-24 20",https://www.justgiving.com/no10alehouseblackpool,2020-10-31,450,500,"No 10 Ale House Blackpool Food Bank"
,,,261017,"Macmillan Cancer Support",True,2020-10-28,"<p><br><br></p><p><span><span>The Groupwide virtual Big Bingo event will take place on<span>&nbsp;</span><b>Wednesday 9 December at 12.30pm via Microsoft teams&nbsp;</b></span></span></p><p><span><span>To take part all you need to do is<span>&nbsp;</span><strong>donate £5</strong><span>&nbsp;</span>and enter your first name plus the first three letters of your surname e.g. John SMI. This will give you one strip of bingo tickets. If you donate £10, you’ll get two strips, for £15 you’ll get three strips etc.</span></span></p><p></p>",0,0,,https://www.justgiving.com/Paragon-Xmas-Bingo-2020,,0,750,"Paragon's Christmas Bingo"
,,,1110522,"The Trussell Trust",True,2020-10-30,"Last year, food banks in our network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.

As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange",0,0,,https://www.justgiving.com/ChristmasFoodBank,,0,1400,"Capgemini 's Christmas Food Bank Donations"
,,,1110522,"The Trussell Trust",True,2020-10-29,"<p>""Poverty often deprives a person of all spirit and virtue. It is hard for an empty bag to stand upright"" Benjamin Franklin.</p><p>Last year, food banks in the Trussel Trust network provided more than 1.6 million emergency food parcels to people in crisis. More than half a million of these went to children. It’s not right that people can’t afford the basics. With your help, we can help end the need for food banks.As a nation, we expect no one should be left hungry or destitute. Illness, disability, family breakdown or the loss of a job can happen to any of us. With your help #ThisCanChange</p><p>The year one social work students at Anglian Ruskin University will be surviving on food bank rations for one week and will be sharing our experiences with you. To know what poverty feels like, it must be first experienced.</p><p>Please help us raise as much money as possible this year to help combat food poverty in the UK. Every donation, however small is hugely appreciated.&nbsp;</p>",0,0,,https://www.justgiving.com/nomorehungerUK,,0,500,"ARU Year 1 Social Work Students - Food Bank Ration Challenge"
